id,Longitud,Latitud,2023_011,2023_012,2023_013,2023_010,2023_021,2023_022,2023_023,2023_020,2023_031,2023_032,2023_033,2023_030,2023_041,2023_042,2023_043,2023_040,2023_051,2023_052,2023_053,2023_050
119,-56.33349999785423,-30.333500027656555,16.224477767944336,10.73289680480957,7.753512382507324,11.447174072265623,8.978979110717773,12.460391998291016,19.593826293945312,13.25515365600586,19.88273811340332,41.7567138671875,95.109375,53.63217926025391,89.99463653564453,79.03533172607422,73.21245574951172,80.74747467041016,91.44549560546876,93.57478332519533,95.91893768310548,93.71971130371094
120,-56.0,-30.666499972343445,3.785254240036011,1.847288250923157,0.902679741382599,2.137254953384399,8.0794038772583,11.040026664733888,19.512569427490234,12.403388023376465,16.753400802612305,50.78035736083984,96.93138885498048,56.18009185791016,83.07579040527344,69.75370788574219,60.23556518554688,71.02169036865234,91.42205047607422,87.22955322265625,92.47132873535156,90.44195556640624
121,-56.0,-30.99999997019768,2.830708742141724,7.361502647399902,5.43028450012207,5.214685440063477,25.751922607421875,30.684160232543945,61.00319290161133,37.585227966308594,53.24479675292969,66.11023712158203,95.21741485595705,72.2884521484375,75.66089630126953,67.04859924316406,56.79900360107422,66.5028305053711,97.30281066894533,84.95520782470703,90.27490234375,90.82593536376952
122,-55.33349999785423,-31.666500002145767,14.485957145690918,15.002490997314451,30.74813270568848,20.423030853271484,37.05685806274414,45.91530990600586,42.32477569580078,41.7257080078125,30.01249313354492,34.339813232421875,92.46926879882812,53.57048416137695,82.0502700805664,86.31497955322266,80.91516876220703,83.09347534179688,93.65157318115234,91.84326171875,93.70285034179688,93.08644104003906
123,-55.33349999785423,-32.0,15.918657302856444,15.295258522033691,18.52673721313477,16.643009185791016,25.920408248901367,31.229999542236328,32.23796463012695,29.621706008911133,27.044109344482425,38.02730178833008,83.18016815185547,50.50632095336914,78.37032318115234,74.2786865234375,71.29825592041016,74.64909362792969,84.6571044921875,87.7776107788086,92.4765396118164,88.43836212158203
124,-54.99999997019768,-32.0,14.303144454956056,13.054490089416504,11.894240379333496,13.04557991027832,17.15055274963379,30.98554229736328,34.75961685180664,27.12278175354004,26.89061164855957,47.13479232788086,91.8542938232422,56.47262191772461,83.00675201416016,81.74090576171875,77.23328399658203,80.66031646728516,90.86441802978516,93.20116424560548,93.90318298339844,92.69647979736328
125,-54.99999997019768,-32.33349999785423,16.75568199157715,12.601646423339844,9.426523208618164,12.815001487731934,12.051433563232422,12.142694473266602,11.502387046813965,11.927156448364258,10.380141258239746,32.33891677856445,76.02457427978516,40.75680160522461,71.98238372802734,72.61134338378906,71.34102630615234,71.9782485961914,86.25688171386719,91.25430297851562,93.58738708496094,90.47010040283205
126,-54.666499972343445,-34.0,8.213624954223633,5.679990768432617,3.206302404403687,5.619531631469727,15.58693504333496,14.533212661743164,17.361635208129883,15.717662811279297,18.08642578125,51.37171936035156,97.38752746582033,56.96271896362305,92.02338409423828,77.82351684570312,71.26876831054688,80.37189483642578,77.9177017211914,77.91883850097656,84.9830093383789,80.42511749267578
127,-54.33350002765656,-34.666499972343445,13.700979232788086,8.532462120056152,12.731826782226562,11.689823150634766,26.30196952819824,28.848121643066406,30.3875675201416,28.378623962402344,30.562562942504883,53.22127532958984,95.87052917480467,61.04561996459961,95.5323715209961,86.42176818847656,82.33334350585938,88.0958251953125,81.7629165649414,80.48477172851562,86.04935455322266,82.8716049194336
128,-54.0,-34.666499972343445,17.16924476623535,12.316248893737791,12.142020225524902,13.819908142089844,14.835844039916992,15.22646141052246,18.37601852416992,15.986828804016112,17.45484733581543,34.30123519897461,74.69505310058594,43.2002067565918,80.11726379394531,73.66848754882812,73.43017578125,75.73863983154297,76.96626281738281,76.85247039794922,83.08545684814453,79.10088348388672
129,-54.33350002765656,-34.0,9.569449424743652,17.254676818847656,13.093186378479004,13.298913955688477,30.783632278442383,25.15349006652832,24.7428035736084,27.04691696166992,24.30883407592773,47.1070671081543,94.80006408691406,56.67612075805664,93.08291625976562,82.82723236083984,71.93696594238281,82.61570739746094,74.72868347167969,76.15298461914062,83.91390228271484,78.4474105834961
130,-54.33350002765656,-34.333500027656555,22.062368392944336,16.698070526123047,11.609058380126951,16.622711181640625,22.620269775390625,21.32685279846192,20.760486602783203,21.626968383789062,22.09692573547364,38.61121368408203,76.13463592529297,46.59878540039063,86.1143569946289,79.59549713134766,72.53923034667969,79.41636657714844,72.22872924804688,72.38719177246094,77.46633911132812,74.13835144042969
131,-54.0,-34.333500027656555,15.637263298034668,9.818882942199709,5.886528015136719,10.30042839050293,15.308368682861328,14.758761405944824,15.683189392089844,15.219171524047852,17.822423934936523,39.79679489135742,90.43245697021484,50.67578125,95.57110595703124,84.08027648925781,79.06476593017578,86.23871612548828,82.33636474609375,81.44910430908203,88.48497772216797,84.23191833496094
132,-53.666499972343445,-34.333500027656555,23.081031799316406,16.423805236816406,11.752872467041016,16.913869857788086,16.04502296447754,16.80911636352539,18.35940742492676,16.97916603088379,21.291667938232425,33.34256362915039,74.66593170166016,44.118309020996094,80.3683853149414,73.90623474121094,72.20519256591797,75.49327087402344,77.72716522216797,78.36637878417969,86.710693359375,81.1210708618164
133,-54.0,-34.0,9.56207275390625,13.499456405639648,9.01753044128418,10.638972282409668,26.51498985290528,23.87650489807129,24.084379196166992,24.87821388244629,22.05495834350586,42.35406112670898,94.91192626953124,54.455528259277344,93.91863250732422,82.45114135742188,73.53421020507812,83.30133056640625,79.03570556640625,80.48306274414062,89.17784881591797,83.10142517089844
134,-53.666499972343445,-34.0,17.031919479370117,12.189716339111328,7.621547698974609,12.130754470825195,28.04515838623047,26.711973190307617,26.44172096252441,27.11089515686035,22.957904815673828,33.85850524902344,83.16253662109375,47.837162017822266,93.53385162353516,82.1641845703125,74.09312438964844,83.26371765136719,74.35572052001953,74.21614074707031,83.32194519042969,77.49225616455078
135,-53.33350002765656,-34.0,11.138940811157228,6.231074333190918,3.732734680175781,6.927749633789063,23.63252639770508,22.40650177001953,23.56070899963379,23.17414093017578,19.72440719604492,32.8897705078125,88.79877471923828,48.48155975341797,93.08560943603516,81.14860534667969,71.8087387084961,82.01432037353516,76.75804138183594,78.78424072265625,88.27754211425781,81.49922180175781
136,-54.33350002765656,-33.666499972343445,11.169139862060549,10.480783462524414,7.251325130462646,9.556897163391112,13.31884479522705,11.613580703735352,27.12363624572754,16.654048919677734,31.50205421447754,49.35073471069336,98.41893005371094,61.004390716552734,94.42981719970705,84.52616119384766,75.12361907958984,84.69319915771484,82.33287048339844,84.73054504394531,91.4117202758789,86.32784271240234
137,-54.666499972343445,-33.333500027656555,5.684020042419434,3.09637451171875,5.267006874084473,4.701323509216309,14.71918487548828,16.93129539489746,34.30887222290039,21.106277465820312,53.48403930664063,75.29154205322266,97.37020874023438,76.09123229980469,89.16358947753906,76.57878875732422,68.43319702148438,78.05852508544922,85.58391571044922,90.54556274414062,90.4552764892578,88.91299438476562
138,-54.666499972343445,-33.00000002980232,3.6357581615448,1.669096112251282,6.785380363464355,4.118958950042725,16.353818893432617,31.101593017578125,48.48052978515625,30.79994201660156,54.33530044555664,74.0743179321289,97.03337097167967,75.85365295410156,83.74159240722656,84.86662292480469,70.55403137207031,79.72074890136719,89.16427612304688,88.84678649902344,89.54878997802734,89.19830322265625
139,-54.0,-33.666499972343445,15.162839889526367,26.20511817932129,18.841535568237305,20.030208587646484,24.042421340942383,22.799448013305664,25.937816619873047,24.140043258666992,27.051288604736328,41.43031692504883,90.72429656982422,54.28333282470703,95.1886215209961,87.77442932128906,82.0593032836914,88.34078216552734,88.05725860595703,89.34806060791016,94.27848815917967,90.6811752319336
